LECROYWR640Zi,55822,Waveform
Segments,1,SegmentSize,24886
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2026 11:18:56,0                 
Time,Ampl
994580,-94.4993896484375
994581,-77.24280548095703
994582,-59.88753128051758
994583,-42.60798645019531
994584,-25.14705085754395
994585,-7.799785614013672
994586,9.460736274719238
994587,26.66214561462402
994588,44.01851654052734
994589,61.26370239257813
994590,78.64063262939453
994591,96.04887390136719
994592,113.3479309082031
994593,130.6991424560547
994594,147.9854125976563
994595,165.4124755859375
994596,-177.1534729003906
994597,-159.740234375
994598,-142.3910369873047
994599,-124.9767990112305
994600,-107.6773147583008
994601,-90.35475921630859
994602,-72.93987274169922
994603,-55.56764984130859
994604,-38.20032119750977
994605,-20.78208923339844
994606,-3.464916467666626
994607,13.73982238769531
994608,31.13112831115723
994609,48.32680130004883
994610,65.63907623291016
994611,83.01496124267578
994612,100.3888626098633
994613,117.8352966308594
994614,135.1185302734375
994615,152.5008697509766
994616,169.8147888183594
994617,-172.7872924804688
994618,-155.3747406005859
994619,-138.0127716064453
994620,-120.6796875
994621,-103.3262481689453
994622,-85.90833282470703
994623,-68.61982727050781
994624,-51.30587005615234
994625,-34.15255355834961
994626,-16.92651557922363
994627,0.3087722957134247
994628,17.6910228729248
994629,34.94405364990234
994630,52.36766052246094
994631,69.60388946533203
994632,86.82536315917969
994633,104.2248458862305
994634,121.4792556762695
994635,138.7968902587891
994636,156.1548156738281
994637,173.348388671875
994638,-169.1258239746094
994639,-151.8466949462891
994640,-134.513916015625
994641,-117.114013671875
994642,-99.83370971679688
994643,-82.3924560546875
994644,-65.1983642578125
994645,-47.83740234375
994646,-30.44887733459473
994647,-13.08882808685303
994648,4.172699928283691
994649,21.5062198638916
994650,38.79132080078125
994651,56.14575958251953
994652,73.54537200927734
994653,90.7188720703125
994654,108.0949325561523
994655,125.5071487426758
994656,142.9037933349609
994657,160.2178497314453
994658,177.5796508789063
994659,-165.0514221191406
994660,-147.8165893554688
994661,-130.3904418945313
994662,-112.967041015625
994663,-95.58948516845703
994664,-78.08519744873047
994665,-60.83726501464844
994666,-43.42290115356445
994667,-26.19170570373535
994668,-8.72398567199707
994669,8.691817283630371
994670,26.02645683288574
994671,43.28789520263672
994672,60.65048217773438
994673,78.23891448974609
994674,95.51405334472656
994675,112.8954925537109
994676,130.3778381347656
994677,147.5104064941406
994678,164.7411346435547
994679,-177.9620819091797
994680,-160.5548706054688
994681,-143.2507934570313
994682,-125.9379119873047
994683,-108.5868072509766
994684,-91.18705749511719
994685,-73.8641357421875
994686,-56.5498161315918
994687,-39.10027313232422
994688,-21.79926300048828
994689,-4.512508392333984
994690,12.86572933197021
994691,30.11429977416992
994692,47.47204208374023
994693,64.75678253173828
994694,82.1348876953125
994695,99.34624481201172
994696,116.6809768676758
994697,134.1493225097656
994698,151.4441833496094
994699,168.8048400878906
994700,-173.8361358642578
994701,-156.3911895751953
994702,-139.1076354980469
994703,-121.6147918701172
994704,-104.3785934448242
994705,-87.08087158203125
994706,-69.72148895263672
994707,-52.35169219970703
994708,-35.18120574951172
994709,-17.82424163818359
994710,-0.530503511428833
994711,16.80677795410156
994712,34.11688232421875
994713,51.51287078857422
994714,68.80601501464844
994715,86.01773071289063
994716,103.348014831543
994717,120.5929260253906
994718,137.9190521240234
994719,155.2361755371094
994720,172.5653228759766
994721,-170.1065521240234
994722,-152.7064819335938
994723,-135.5688323974609
994724,-118.2495193481445
994725,-100.9760971069336
994726,-83.67870330810547
994727,-66.38408660888672
994728,-49.12533950805664
994729,-31.67286109924316
994730,-14.37733554840088
994731,2.992790222167969
994732,20.31801986694336
994733,37.69278717041016
994734,55.25554275512695
994735,72.56132507324219
994736,89.85263824462891
994737,107.1604309082031
994738,124.4919815063477
994739,142.0047607421875
994740,159.2545166015625
994741,176.6874694824219
994742,-166.1050567626953
994743,-148.8625793457031
994744,-131.5411682128906
994745,-114.1285095214844
994746,-96.93947601318359
994747,-79.68850708007813
994748,-62.53114700317383
994749,-45.13713455200195
994750,-28.02101516723633
994751,-10.65605449676514
994752,6.666480541229248
994753,24.0174732208252
994754,41.32288360595703
994755,58.68328857421875
994756,76.07697296142578
994757,93.5355224609375
994758,110.8334503173828
994759,128.0667419433594
994760,145.459228515625
994761,162.7014007568359
994762,-179.9906921386719
994763,-162.6279449462891
994764,-145.2523651123047
994765,-127.9396286010742
994766,-110.4598922729492
994767,-93.23184967041016
994768,-75.99386596679688
994769,-58.65579986572266
994770,-41.36246871948242
994771,-24.03719711303711
994772,-6.923244953155518
994773,10.44766616821289
994774,27.72399139404297
994775,45.05133819580078
994776,62.39176177978516
994777,79.67731475830078
994778,96.92057037353516
994779,114.1883544921875
994780,131.4636993408203
994781,148.6518707275391
994782,165.8755950927734
994783,-176.9568023681641
994784,-159.5560150146484
994785,-142.2766876220703
994786,-124.9333114624023
994787,-107.5710601806641
994788,-90.28907775878906
994789,-72.99101257324219
994790,-55.71553421020508
994791,-38.36264419555664
994792,-21.08526992797852
994793,-3.777532815933228
994794,13.56826972961426
994795,30.95325088500977
994796,48.28014373779297
994797,65.54859924316406
994798,82.77175903320313
994799,100.1193084716797
994800,117.3501892089844
994801,134.6669006347656
994802,151.9468383789063
994803,169.2633972167969
994804,-173.4445037841797
994805,-156.1203918457031
994806,-138.6762390136719
994807,-121.3592987060547
994808,-104.1063537597656
994809,-86.78699493408203
994810,-69.60008239746094
994811,-52.30509185791016
994812,-34.90244293212891
994813,-17.59370040893555
994814,-0.1289663910865784
994815,17.07144927978516
994816,34.43225479125977
994817,51.72172164916992
994818,69.07035827636719
994819,86.27114105224609
994820,103.7661590576172
994821,121.1719818115234
994822,138.4903717041016
994823,155.7809600830078
994824,173.2389831542969
994825,-169.4767608642578
994826,-152.0436859130859
994827,-134.580078125
994828,-117.3552093505859
994829,-100.0823516845703
994830,-82.79094696044922
994831,-65.29615020751953
994832,-47.86519622802734
994833,-30.59491920471191
994834,-13.08220958709717
994835,4.251339912414551
994836,21.55272102355957
994837,38.92383193969727
994838,56.32386779785156
994839,73.66211700439453
994840,90.95230102539063
994841,108.2628936767578
994842,125.6166458129883
994843,142.7717742919922
994844,160.1327362060547
994845,177.5468444824219
994846,-165.1481781005859
994847,-147.7725524902344
994848,-130.5013885498047
994849,-113.0036163330078
994850,-95.68375396728516
994851,-78.39669036865234
994852,-61.0099983215332
994853,-43.62376022338867
994854,-26.33920288085938
994855,-8.972613334655762
994856,8.431167602539063
994857,25.75220108032227
994858,43.18957901000977
994859,60.51071929931641
994860,77.69773101806641
994861,95.08662414550781
994862,112.4074478149414
994863,129.5922241210938
994864,146.9226531982422
994865,164.1255950927734
994866,-178.6172027587891
994867,-161.3818359375
994868,-144.0739440917969
994869,-126.8309326171875
994870,-109.541877746582
994871,-92.22374725341797
994872,-74.97102355957031
994873,-57.81401824951172
994874,-40.42996597290039
994875,-23.17016792297363
994876,-5.87880277633667
994877,11.22301864624023
994878,28.50467681884766
994879,45.83890533447266
994880,62.99687957763672
994881,80.31282806396484
994882,97.61369323730469
994883,114.9034652709961
994884,132.2406158447266
994885,149.5975799560547
994886,166.98583984375
994887,-175.7864532470703
994888,-158.6074676513672
994889,-141.3312225341797
994890,-124.0249938964844
994891,-106.6442337036133
994892,-89.22029113769531
994893,-71.90896606445313
994894,-54.59291458129883
994895,-37.34814834594727
994896,-20.15930557250977
994897,-2.874143600463867
994898,14.47127628326416
994899,31.77557563781738
994900,49.02590179443359
994901,66.35953521728516
994902,83.70860290527344
994903,100.968017578125
994904,118.2747573852539
994905,135.4738311767578
994906,152.7107696533203
994907,170.10302734375
994908,-172.5213623046875
994909,-155.2819366455078
994910,-138.1327514648438
994911,-120.7920455932617
994912,-103.4637069702148
994913,-86.15714263916016
994914,-68.96711730957031
994915,-51.7225341796875
994916,-34.41841888427734
994917,-17.25491905212402
994918,0.1639765202999115
994919,17.34028244018555
994920,34.67803192138672
994921,51.99532318115234
994922,69.21717071533203
994923,86.47063446044922
994924,103.675666809082
994925,121.0343933105469
994926,138.4296112060547
994927,155.7615051269531
994928,173.0149230957031
994929,-169.6245269775391
994930,-152.1757965087891
994931,-134.8117828369141
994932,-117.4183883666992
994933,-100.2020492553711
994934,-82.87702178955078
994935,-65.69540405273438
994936,-48.29219436645508
994937,-30.84124374389648
994938,-13.5851993560791
994939,3.999737024307251
994940,21.12620162963867
994941,38.53259658813477
994942,55.80116271972656
994943,73.02103424072266
994944,90.32887268066406
994945,107.6069564819336
994946,124.9294128417969
994947,142.2452850341797
994948,159.3738250732422
994949,176.7591857910156
994950,-165.8341979980469
994951,-148.5705108642578
994952,-131.1221313476563
994953,-113.796516418457
994954,-96.56094360351563
994955,-79.24417877197266
994956,-62.01677703857422
994957,-44.59174728393555
994958,-27.32942390441895
994959,-10.10677814483643
994960,7.283323764801025
994961,24.64505004882813
994962,41.83506393432617
994963,59.07090759277344
994964,76.31404876708984
994965,93.77327728271484
994966,111.1643600463867
994967,128.4838562011719
994968,145.7043151855469
994969,163.2108001708984
994970,-179.3407440185547
994971,-162.0068359375
994972,-144.6479034423828
994973,-127.2640991210938
994974,-110.0613861083984
994975,-92.68829345703125
994976,-75.38429260253906
994977,-58.19977569580078
994978,-40.89312362670898
994979,-23.65677452087402
994980,-6.38132905960083
994981,10.80373954772949
994982,28.16154098510742
994983,45.40769577026367
994984,62.71955871582031
994985,80.02890014648438
994986,97.29542541503906
994987,114.5732192993164
994988,131.7482757568359
994989,149.0179901123047
994990,166.3542633056641
994991,-176.2617340087891
994992,-159.0170593261719
994993,-141.7036285400391
994994,-124.3930130004883
994995,-107.0593872070313
994996,-89.87942504882813
994997,-72.63996124267578
994998,-55.29116821289063
994999,-38.0125617980957
995000,-20.69267654418945
995001,-3.328311920166016
995002,13.99852466583252
995003,31.16069221496582
995004,48.64790344238281
995005,65.97651672363281
995006,83.2176513671875
995007,100.4994583129883
995008,117.8122634887695
995009,134.9988250732422
995010,152.1635894775391
995011,169.4309997558594
995012,-173.3143920898438
995013,-155.9424285888672
995014,-138.7107543945313
995015,-121.4805068969727
995016,-104.1933746337891
995017,-87.08396911621094
995018,-69.89276885986328
995019,-52.57595825195313
995020,-35.23812103271484
995021,-17.80284309387207
995022,-0.5763102173805237
995023,16.62298965454102
995024,33.82295608520508
995025,51.11989593505859
995026,68.27274322509766
995027,85.39988708496094
995028,102.7010498046875
995029,119.9853210449219
995030,137.1489410400391
995031,154.3524627685547
995032,171.6232757568359
995033,-171.0737762451172
995034,-153.7227020263672
995035,-136.5200500488281
995036,-119.181770324707
995037,-101.7445373535156
995038,-84.35316467285156
995039,-67.22630310058594
995040,-49.98915481567383
995041,-32.75142669677734
995042,-15.52321338653564
995043,1.742179036140442
995044,18.8583927154541
995045,36.01081466674805
995046,53.40696334838867
995047,70.79996490478516
995048,88.08506011962891
995049,105.5603637695313
995050,122.7382736206055
995051,140.0585327148438
995052,157.3602752685547
995053,174.6017303466797
995054,-168.0091094970703
995055,-150.7774810791016
995056,-133.4443206787109
995057,-116.1562881469727
995058,-98.80246734619141
995059,-81.4459228515625
995060,-64.09516906738281
995061,-46.74307250976563
995062,-29.33836364746094
995063,-12.31509780883789
995064,5.256309986114502
995065,22.56563949584961
995066,39.94518661499023
995067,57.27229309082031
995068,74.57126617431641
995069,91.93815612792969
995070,109.0410308837891
995071,126.4394149780273
995072,143.6320495605469
995073,161.0283813476563
995074,178.3703155517578
995075,-164.3812866210938
995076,-147.0848388671875
995077,-129.7778930664063
995078,-112.337760925293
995079,-95.06488800048828
995080,-77.73384857177734
995081,-60.45804977416992
995082,-43.16976165771484
995083,-25.89494705200195
995084,-8.596158981323242
995085,8.813288688659668
995086,26.08747482299805
995087,43.37443161010742
995088,60.62810516357422
995089,78.00066375732422
995090,95.39633941650391
995091,112.7067794799805
995092,130.1053009033203
995093,147.5109710693359
995094,164.835205078125
995095,-177.9325561523438
995096,-160.6435394287109
995097,-143.2740783691406
995098,-125.9051284790039
995099,-108.5747833251953
995100,-91.29918670654297
995101,-73.91428375244141
995102,-56.61064147949219
995103,-39.32879257202148
995104,-22.03579521179199
995105,-4.587523937225342
995106,12.58665752410889
995107,29.85349082946777
995108,47.19205856323242
995109,64.39077758789063
995110,81.78312683105469
995111,99.00609588623047
995112,116.3124771118164
995113,133.5807037353516
995114,150.9213409423828
995115,168.2632904052734
995116,-174.5742950439453
995117,-157.1868133544922
995118,-139.9579010009766
995119,-122.6130294799805
995120,-105.3133239746094
995121,-88.00647735595703
995122,-70.78878784179688
995123,-53.53887939453125
995124,-36.40972518920898
995125,-19.18570137023926
995126,-1.95378851890564
995127,15.39458465576172
995128,32.6930046081543
995129,49.96370315551758
995130,67.31317901611328
995131,84.65358734130859
995132,102.0371780395508
995133,119.30322265625
995134,136.6934051513672
995135,154.0118560791016
995136,171.3019409179688
995137,-171.2828674316406
995138,-153.6995697021484
995139,-136.5195007324219
995140,-119.1970520019531
995141,-101.8604125976563
995142,-84.63044738769531
995143,-67.31690216064453
995144,-50.02571487426758
995145,-32.78376388549805
995146,-15.41706371307373
995147,1.887498497962952
995148,19.13795852661133
995149,36.4378776550293
995150,53.89176177978516
995151,71.30503082275391
995152,88.74350738525391
995153,105.9252624511719
995154,123.3389739990234
995155,140.6592254638672
995156,157.8952789306641
995157,175.2734680175781
995158,-167.5374298095703
995159,-150.3148345947266
995160,-133.0737152099609
995161,-115.6773986816406
995162,-98.42063140869141
995163,-81.14527893066406
995164,-63.71113586425781
995165,-46.49118041992188
995166,-29.17120552062988
995167,-11.77523422241211
995168,5.584757804870605
995169,22.79562187194824
995170,40.25394058227539
995171,57.65642929077148
995172,75.07138824462891
995173,92.4039306640625
995174,109.6259689331055
995175,127.0759048461914
995176,144.3092651367188
995177,161.7027740478516
995178,179.060302734375
995179,-163.583251953125
995180,-146.2701263427734
995181,-128.9452056884766
995182,-111.5734710693359
995183,-94.08342742919922
995184,-76.66159820556641
995185,-59.35698318481445
995186,-41.99176025390625
995187,-24.55326271057129
995188,-7.229981899261475
995189,9.887844085693359
995190,27.18313217163086
995191,44.47092056274414
995192,61.81253051757813
995193,79.19490814208984
995194,96.52801513671875
995195,113.8268432617188
995196,131.1480560302734
995197,148.507080078125
995198,165.8526611328125
995199,-176.8420104980469
995200,-159.4681091308594
995201,-142.1346740722656
995202,-124.8788070678711
995203,-107.6620101928711
995204,-90.31643676757813
995205,-72.85435485839844
995206,-55.36814117431641
995207,-38.10023880004883
995208,-20.77802848815918
995209,-3.427776575088501
995210,13.92119026184082
995211,31.26908111572266
995212,48.68397903442383
995213,65.88819122314453
995214,83.10594177246094
995215,100.4997863769531
995216,117.8520889282227
995217,135.1049346923828
995218,152.3614196777344
995219,169.5559692382813
995220,-173.0214233398438
995221,-155.6408538818359
995222,-138.3092041015625
995223,-121.0761108398438
995224,-103.8317794799805
995225,-86.60666656494141
995226,-69.28236389160156
995227,-52.01151275634766
995228,-34.63578414916992
995229,-17.41446495056152
995230,-0.174451619386673
995231,17.17951583862305
995232,34.62813568115234
995233,52.11189270019531
995234,69.50417327880859
995235,86.85453796386719
995236,104.2368011474609
995237,121.7515869140625
995238,139.1389770507813
995239,156.5355834960938
995240,173.8327178955078
995241,-168.7620391845703
995242,-151.483642578125
995243,-134.1406707763672
995244,-116.8219451904297
995245,-99.65041351318359
995246,-82.22294616699219
995247,-64.89545440673828
995248,-47.75664138793945
995249,-30.35078620910645
995250,-12.88235759735107
995251,4.533373832702637
995252,21.96383094787598
995253,39.147705078125
995254,56.52930450439453
995255,73.85652923583984
995256,91.17967224121094
995257,108.3426055908203
995258,125.7221908569336
995259,143.1050415039063
995260,160.4250640869141
995261,177.5870666503906
995262,-164.9949035644531
995263,-147.6493225097656
995264,-130.5234527587891
995265,-113.2478408813477
995266,-95.72795867919922
995267,-78.47504425048828
995268,-61.15481567382813
995269,-43.71948623657227
995270,-26.47428512573242
995271,-9.127154350280762
995272,8.117841720581055
995273,25.55716705322266
995274,42.89373016357422
995275,60.15583038330078
995276,77.47665405273438
995277,95.04714965820313
995278,112.3629302978516
995279,129.8225402832031
995280,147.0859069824219
995281,164.5083465576172
995282,-178.0867767333984
995283,-160.7937927246094
995284,-143.6122894287109
995285,-126.2124862670898
995286,-108.8431777954102
995287,-91.40782928466797
995288,-73.96262359619141
995289,-56.613525390625
995290,-39.31045150756836
995291,-21.87467002868652
995292,-4.696907043457031
995293,12.70831680297852
995294,30.06982612609863
995295,47.6151008605957
995296,65.19809722900391
995297,82.63912963867188
995298,100.0725631713867
995299,117.3488845825195
995300,134.6648864746094
995301,151.8167114257813
995302,169.2417602539063
995303,-173.4390106201172
995304,-156.1616973876953
995305,-138.9725494384766
995306,-121.6503219604492
995307,-104.265983581543
995308,-86.99575805664063
995309,-69.64307403564453
995310,-52.21944427490234
995311,-34.91817855834961
995312,-17.53823089599609
995313,-0.0980486124753952
995314,17.12828636169434
995315,34.50852584838867
995316,51.84158706665039
995317,69.18457794189453
995318,86.71959686279297
995319,104.0401840209961
995320,121.2811965942383
995321,138.5715179443359
995322,155.9697265625
995323,173.4019470214844
995324,-169.142578125
995325,-151.7331085205078
995326,-134.4388275146484
995327,-117.0388565063477
995328,-99.73197937011719
995329,-82.39629364013672
995330,-65.02024078369141
995331,-47.84643936157227
995332,-30.51773643493652
995333,-13.18734169006348
995334,4.134264945983887
995335,21.44118881225586
995336,38.81516647338867
995337,56.10548400878906
995338,73.47593688964844
995339,90.66299438476563
995340,108.0882110595703
995341,125.4585876464844
995342,142.7882690429688
995343,160.1736145019531
995344,177.3018493652344
995345,-165.4577178955078
995346,-148.1304931640625
995347,-131.0023651123047
995348,-113.6287841796875
995349,-96.35874938964844
995350,-78.98690032958984
995351,-61.56940460205078
995352,-44.31900405883789
995353,-26.99873542785645
995354,-9.691201210021973
995355,7.726111888885498
995356,25.0857982635498
995357,42.4281005859375
995358,59.82033157348633
995359,77.14284515380859
995360,94.37327575683594
995361,111.8134536743164
995362,129.1712036132813
995363,146.4353637695313
995364,163.7660980224609
995365,-179.0294342041016
995366,-161.7838592529297
995367,-144.558349609375
995368,-127.3810653686523
995369,-110.065803527832
995370,-92.71295166015625
995371,-75.36167144775391
995372,-58.19729995727539
995373,-40.80568695068359
995374,-23.54150390625
995375,-6.211530685424805
995376,11.02398109436035
995377,28.24767303466797
995378,45.57329940795898
995379,62.81074905395508
995380,80.11011505126953
995381,97.50569915771484
995382,114.7119369506836
995383,132.2531890869141
995384,149.6275634765625
995385,166.8427886962891
995386,-175.9823303222656
995387,-158.6236114501953
995388,-141.2805480957031
995389,-124.0534973144531
995390,-106.5829238891602
995391,-89.35847473144531
995392,-71.96002960205078
995393,-54.68630599975586
995394,-37.35567474365234
995395,-20.125
995396,-2.936100959777832
995397,14.37027740478516
995398,31.59650802612305
995399,48.89942169189453
995400,66.17014312744141
995401,83.51454925537109
995402,100.7720108032227
995403,118.1070175170898
995404,135.3211822509766
995405,152.6193084716797
995406,169.8835296630859
995407,-172.7238464355469
995408,-155.36572265625
995409,-138.1728820800781
995410,-120.6842880249023
995411,-103.3469161987305
995412,-86.05400085449219
995413,-68.691162109375
995414,-51.36259078979492
995415,-33.98437118530273
995416,-16.56368064880371
995417,0.8557764887809753
995418,18.16013717651367
995419,35.51752853393555
995420,52.89766693115234
995421,70.34349822998047
995422,87.59758758544922
995423,104.9321441650391
995424,122.2230758666992
995425,139.5612182617188
995426,156.9103851318359
995427,174.207763671875
995428,-168.4139251708984
995429,-151.0465850830078
995430,-133.7279052734375
995431,-116.3620376586914
995432,-98.97821044921875
995433,-81.57466125488281
995434,-64.10342407226563
995435,-46.78548812866211
995436,-29.45700645446777
995437,-12.15113925933838
995438,5.383227825164795
995439,22.69510459899902
995440,40.07529067993164
995441,57.20984268188477
995442,74.52882385253906
995443,91.95173645019531
995444,109.2160034179688
995445,126.5592956542969
995446,144.0973052978516
995447,161.4011535644531
995448,178.7694091796875
995449,-163.8077392578125
995450,-146.2955932617188
995451,-128.9207153320313
995452,-111.4085922241211
995453,-94.19258117675781
995454,-76.83657073974609
995455,-59.43883514404297
995456,-42.08700942993164
995457,-24.72611999511719
995458,-7.401486873626709
995459,9.950444221496582
995460,27.28279495239258
995461,44.50536346435547
995462,61.86294555664063
995463,79.03859710693359
995464,96.26972198486328
995465,113.5060195922852
995466,130.8733062744141
995467,148.3463134765625
995468,165.4615020751953
995469,-177.1082916259766
995470,-159.6585845947266
995471,-142.2839813232422
995472,-124.8788757324219
995473,-107.6401519775391
995474,-90.20081329345703
995475,-72.90476989746094
995476,-55.55695343017578
995477,-38.17924499511719
995478,-20.83485412597656
995479,-3.398109674453735
995480,13.91728782653809
995481,31.41237449645996
995482,48.92618560791016
995483,66.32392883300781
995484,83.73887634277344
995485,101.2220001220703
995486,118.6545944213867
995487,135.90234375
995488,153.2514190673828
995489,170.6171112060547
995490,-172.0132141113281
995491,-154.8178100585938
995492,-137.4361267089844
995493,-120.1247634887695
995494,-102.9421997070313
995495,-85.56616973876953
995496,-68.31839752197266
995497,-50.9599723815918
995498,-33.72013473510742
995499,-16.42526054382324
995500,0.9100754261016846
995501,18.3668384552002
995502,35.68285751342773
995503,53.07086944580078
995504,70.37905120849609
995505,87.78302001953125
995506,105.0890121459961
995507,122.5631256103516
995508,139.8935241699219
995509,157.1453704833984
995510,174.5820922851563
995511,-168.0225830078125
995512,-150.7708129882813
995513,-133.3834838867188
995514,-116.1936416625977
995515,-98.78764343261719
995516,-81.56405639648438
995517,-64.30147552490234
995518,-46.89595794677734
995519,-29.75132369995117
995520,-12.54888439178467
995521,4.855770587921143
995522,22.21653175354004
995523,39.43841552734375
995524,56.88460540771484
995525,74.30366516113281
995526,91.67354583740234
995527,108.9246597290039
995528,126.1877593994141
995529,143.4160461425781
995530,160.8424530029297
995531,178.2575988769531
995532,-164.5996704101563
995533,-147.3010101318359
995534,-130.1133575439453
995535,-112.9009323120117
995536,-95.53603363037109
995537,-78.32593536376953
995538,-61.13039016723633
995539,-43.7563362121582
995540,-26.46374702453613
995541,-9.215166091918945
995542,8.144929885864258
995543,25.43107986450195
995544,42.77419662475586
995545,60.12722778320313
995546,77.5074462890625
995547,94.84172821044922
995548,112.2150573730469
995549,129.6094207763672
995550,147.0730285644531
995551,164.3042907714844
995552,-178.3438873291016
995553,-161.1416625976563
995554,-143.7266235351563
995555,-126.3949584960938
995556,-109.065544128418
995557,-91.68865966796875
995558,-74.46402740478516
995559,-57.22269821166992
995560,-40.01286697387695
995561,-22.66213989257813
995562,-5.350450992584229
995563,11.97569942474365
995564,29.30124855041504
995565,46.52630615234375
995566,63.91995239257813
995567,81.25822448730469
995568,98.54428863525391
995569,115.9329528808594
995570,133.1452941894531
995571,150.4708251953125
995572,167.7261505126953
995573,-174.912109375
995574,-157.5936584472656
995575,-140.3469696044922
995576,-123.1167984008789
995577,-105.7812881469727
995578,-88.40096282958984
995579,-71.06622314453125
995580,-53.73950576782227
995581,-36.47953033447266
995582,-19.24087333679199
995583,-2.020120620727539
995584,15.27701282501221
995585,32.51437377929688
995586,49.78994369506836
995587,67.07838439941406
995588,84.25213623046875
995589,101.5603942871094
995590,118.8222732543945
995591,136.104248046875
995592,153.4992828369141
995593,170.7944946289063
995594,-172.1095886230469
995595,-154.8548431396484
995596,-137.4989166259766
995597,-120.1500473022461
995598,-102.9622650146484
995599,-85.53505706787109
995600,-68.38990783691406
995601,-50.97330093383789
995602,-33.74123382568359
995603,-16.52272605895996
995604,0.689933717250824
995605,18.11435699462891
995606,35.43013000488281
995607,52.61662673950195
995608,69.94711303710938
995609,87.12460327148438
995610,104.4440689086914
995611,121.7912826538086
995612,139.1730346679688
995613,156.3956146240234
995614,173.6649932861328
995615,-168.9930725097656
995616,-151.7475280761719
995617,-134.31298828125
995618,-116.87744140625
995619,-99.64547729492188
995620,-82.32040405273438
995621,-64.83113098144531
995622,-47.59135437011719
995623,-30.41170501708984
995624,-13.15160751342773
995625,4.11546516418457
995626,21.48256874084473
995627,38.88888549804688
995628,56.1630973815918
995629,73.47992706298828
995630,90.64127349853516
995631,108.0096054077148
995632,125.3424682617188
995633,142.6165161132813
995634,159.9373321533203
995635,177.0335235595703
995636,-165.5830841064453
995637,-148.4248352050781
995638,-131.1268768310547
995639,-113.9254989624023
995640,-96.49439239501953
995641,-79.23822784423828
995642,-61.93314743041992
995643,-44.6992301940918
995644,-27.29895210266113
995645,-9.979670524597168
995646,7.353616237640381
995647,24.70522308349609
995648,41.95379638671875
995649,59.195068359375
995650,76.55924224853516
995651,93.94039154052734
995652,111.2965545654297
995653,128.5301971435547
995654,145.7706451416016
995655,163.0079498291016
995656,-179.5292816162109
995657,-162.3638153076172
995658,-144.9073181152344
995659,-127.6099090576172
995660,-110.2856597900391
995661,-93.12293243408203
995662,-75.77932739257813
995663,-58.53921127319336
995664,-41.26004791259766
995665,-23.93734359741211
995666,-6.54029369354248
995667,10.79627799987793
995668,28.13722610473633
995669,45.42499160766602
995670,62.82041168212891
995671,80.20596313476563
995672,97.52166748046875
995673,114.9279327392578
995674,132.2749176025391
995675,149.6314849853516
995676,166.9368286132813
995677,-175.8409729003906
995678,-158.4453735351563
995679,-141.2072906494141
995680,-123.8664703369141
995681,-106.6500244140625
995682,-89.27650451660156
995683,-72.04301452636719
995684,-54.68792343139648
995685,-37.40239715576172
995686,-20.08453178405762
995687,-2.879626512527466
995688,14.4066276550293
995689,31.76902389526367
995690,49.01653671264648
995691,66.24766540527344
995692,83.43645477294922
995693,100.7666854858398
995694,117.9916458129883
995695,135.3424224853516
995696,152.5223693847656
995697,169.9055328369141
995698,-172.6991577148438
995699,-155.4757843017578
995700,-138.1600036621094
995701,-121.0004425048828
995702,-103.7738189697266
995703,-86.51140594482422
995704,-69.33625030517578
995705,-51.86764526367188
995706,-34.52236175537109
995707,-17.15745162963867
995708,0.2338095903396606
995709,17.66369438171387
995710,35.03227233886719
995711,52.31764602661133
995712,69.68146514892578
995713,87.02041625976563
995714,104.4189300537109
995715,121.8486175537109
995716,139.1761627197266
995717,156.5761566162109
995718,173.750732421875
995719,-168.98583984375
995720,-151.6882934570313
995721,-134.3900604248047
995722,-117.0564727783203
995723,-99.70083618164063
995724,-82.53821563720703
995725,-65.19252014160156
995726,-47.81584930419922
995727,-30.37586975097656
995728,-12.99513149261475
995729,4.275599002838135
995730,21.59861373901367
995731,38.97818756103516
995732,56.16186904907227
995733,73.40074920654297
995734,90.68167877197266
995735,108.1049652099609
995736,125.432243347168
995737,142.6509857177734
995738,159.7954559326172
995739,177.1136322021484
995740,-165.7511138916016
995741,-148.5428466796875
995742,-131.2446746826172
995743,-114.0086212158203
995744,-96.65489196777344
995745,-79.42955017089844
995746,-62.13734436035156
995747,-44.96673583984375
995748,-27.6014289855957
995749,-10.36532688140869
995750,6.889525890350342
995751,24.18422698974609
995752,41.54831695556641
995753,58.92972946166992
995754,76.22904205322266
995755,93.70256042480469
995756,111.0451736450195
995757,128.3768310546875
995758,145.9094848632813
995759,163.2922210693359
995760,-179.3477935791016
995761,-162.1651306152344
995762,-144.8140563964844
995763,-127.481819152832
995764,-110.1499710083008
995765,-93.05186462402344
995766,-75.84178924560547
995767,-58.62784576416016
995768,-41.29368209838867
995769,-23.97470855712891
995770,-6.68234920501709
995771,10.56870746612549
995772,28.07905387878418
995773,45.35041046142578
995774,62.63711547851563
995775,79.82628631591797
995776,97.11737823486328
995777,114.5397567749023
995778,131.8155975341797
995779,149.0358123779297
995780,166.3683471679688
995781,-176.2669219970703
995782,-158.9993438720703
995783,-141.7035369873047
995784,-124.4180755615234
995785,-107.1381225585938
995786,-89.79525756835938
995787,-72.45375823974609
995788,-55.06668472290039
995789,-37.80842208862305
995790,-20.58378410339355
995791,-3.35572361946106
995792,14.0178394317627
